VIN,Trip,Make,Model,Version,Grade,Engine_Temperature,Battery_Voltage,Engine_Vibration,Mileage,Oil_Temperature,Coolant_Temperature,Engine_Load,RPM,Throttle_Position,Intake_Air_Temperature,Exhaust_Gas_Temperature,Fuel_Pressure
VIN00112,9,Mercedes,C200,1.5L Turbo,AMG Line,95.8,12.979999999999999,4.2700000000000005,15.979999999999999,105.19999999999999,121.9,40.6,3454,79.3,50.3,593.2,36.4
VIN00112,10,Mercedes,C200,1.5L Turbo,AMG Line,94.5,13.29,4.67,17.52,107.1,110.2,56.300000000000004,2793,65.4,42.0,640.8000000000001,26.499999999999996
VIN00113,0,Toyota,Corolla,1.8L,XLE,96.3,12.61,4.87,18.81,77.5,93.4,83.1,5551,23.4,29.0,362.6,41.4
VIN00113,1,Toyota,Corolla,1.8L,XLE,107.2,13.19,5.17,18.61,83.6,83.5,90.1,3786,31.599999999999998,25.9,411.20000000000005,42.0
VIN00113,2,Toyota,Corolla,1.8L,XLE,104.7,12.74,4.66,20.549999999999997,73.9,95.30000000000001,68.8,6031,16.5,32.7,396.0,35.9
VIN00113,3,Toyota,Corolla,1.8L,XLE,96.89999999999999,12.74,5.48,16.91,68.5,89.5,96.19999999999999,3985,34.8,22.3,452.20000000000005,36.6
VIN00113,4,Toyota,Corolla,1.8L,XLE,109.7,13.049999999999999,4.23,20.369999999999997,81.3,101.60000000000001,80.3,1703,14.399999999999999,26.4,435.6,46.0
VIN00113,5,Toyota,Corolla,1.8L,XLE,92.2,12.19,4.6,20.66,80.6,98.9,76.19999999999999,6849,29.2,27.5,440.20000000000005,37.5
VIN00113,6,Toyota,Corolla,1.8L,XLE,83.7,12.7,4.35,19.009999999999998,75.3,91.60000000000001,92.1,1961,10.399999999999999,23.6,307.0,47.699999999999996
VIN00113,7,Toyota,Corolla,1.8L,XLE,84.5,12.61,4.71,17.18,83.2,99.2,93.3,5529,34.2,30.1,436.6,37.0
VIN00113,8,Toyota,Corolla,1.8L,XLE,91.7,12.11,5.1000000000000005,19.56,73.3,86.2,81.0,2107,25.799999999999997,25.9,369.8,33.4
VIN00113,9,Toyota,Corolla,1.8L,XLE,99.89999999999999,12.6,5.43,19.11,73.6,85.30000000000001,72.69999999999999,6286,27.599999999999998,31.8,346.3,50.3
VIN00113,10,Toyota,Corolla,1.8L,XLE,97.39999999999999,13.01,5.2,19.83,74.2,86.10000000000001,97.3,2762,28.299999999999997,23.9,390.3,33.4
VIN00114,0,Honda,Civic,2.0L,Sport,103.0,13.62,4.12,17.59,84.5,80.2,47.4,3345,46.3,37.7,537.4,72.2
VIN00114,1,Honda,Civic,2.0L,Sport,116.0,13.27,3.44,18.88,82.8,87.8,41.3,6081,33.699999999999996,44.0,568.9,66.10000000000001
VIN00114,2,Honda,Civic,2.0L,Sport,112.2,12.979999999999999,3.88,16.89,89.5,86.7,58.5,734,45.599999999999994,28.400000000000002,520.5,66.0
VIN00114,3,Honda,Civic,2.0L,Sport,96.0,13.959999999999999,4.76,17.4,78.2,73.3,52.4,2032,39.599999999999994,41.900000000000006,552.1,63.1
VIN00114,4,Honda,Civic,2.0L,Sport,91.5,12.889999999999999,4.22,19.37,89.1,86.8,50.8,5577,43.5,31.700000000000003,482.59999999999997,74.8
VIN00114,5,Honda,Civic,2.0L,Sport,114.7,14.129999999999999,3.29,18.18,82.5,81.2,36.0,3512,48.099999999999994,37.5,464.59999999999997,77.8
VIN00114,6,Honda,Civic,2.0L,Sport,90.5,13.27,3.4000000000000004,15.77,84.4,79.9,36.5,2191,35.4,41.0,498.79999999999995,80.9
VIN00114,7,Honda,Civic,2.0L,Sport,95.0,13.28,3.5300000000000002,16.78,87.8,72.2,59.8,798,54.8,39.1,517.0,65.2
VIN00114,8,Honda,Civic,2.0L,Sport,99.0,13.819999999999999,4.44,18.64,87.6,76.5,54.1,6164,33.4,36.400000000000006,614.6,65.9
VIN00114,9,Honda,Civic,2.0L,Sport,94.6,13.149999999999999,4.94,17.65,81.9,72.7,36.8,6432,49.9,33.2,439.59999999999997,80.3
VIN00114,10,Honda,Civic,2.0L,Sport,106.2,13.969999999999999,4.390000000000001,18.7,93.3,89.0,38.9,4172,39.599999999999994,38.6,574.1,76.0
VIN00115,0,Audi,A4,2.0L TFSI,Premium,104.6,14.23,2.0,15.27,70.3,109.4,52.9,6384,83.8,59.1,249.9,68.2
VIN00115,1,Audi,A4,2.0L TFSI,Premium,98.1,14.9,1.33,17.08,75.2,112.80000000000001,52.1,2244,79.3,60.9,321.6,59.300000000000004
VIN00115,2,Audi,A4,2.0L TFSI,Premium,93.6,14.72,2.56,15.24,80.2,113.60000000000001,39.599999999999994,1244,93.39999999999999,68.3,190.10000000000002,77.60000000000001
VIN00115,3,Audi,A4,2.0L TFSI,Premium,106.5,14.1,2.33,16.05,73.5,111.30000000000001,59.699999999999996,711,86.89999999999999,61.800000000000004,300.4,66.7
VIN00115,4,Audi,A4,2.0L TFSI,Premium,98.6,13.71,1.44,16.77,68.5,117.0,58.8,4284,91.7,67.7,291.8,69.4
VIN00115,5,Audi,A4,2.0L TFSI,Premium,103.89999999999999,13.96,2.22,17.24,73.6,118.0,65.3,4043,98.3,66.0,271.2,60.1
VIN00115,6,Audi,A4,2.0L TFSI,Premium,107.19999999999999,14.93,1.1400000000000001,14.37,64.6,110.10000000000001,67.1,1240,87.39999999999999,68.7,279.8,71.60000000000001
VIN00115,7,Audi,A4,2.0L TFSI,Premium,110.1,14.26,2.57,16.939999999999998,63.099999999999994,102.0,63.599999999999994,5717,94.0,53.1,322.2,66.7
VIN00115,8,Audi,A4,2.0L TFSI,Premium,98.89999999999999,14.610000000000001,2.5,13.67,72.6,113.30000000000001,48.8,3800,80.0,55.300000000000004,324.6,65.60000000000001
VIN00115,9,Audi,A4,2.0L TFSI,Premium,109.19999999999999,14.88,1.8,15.33,68.8,108.30000000000001,63.9,3022,82.7,61.7,189.3,68.3
VIN00115,10,Audi,A4,2.0L TFSI,Premium,117.39999999999999,14.24,1.8599999999999999,16.35,68.6,107.5,58.6,1786,76.2,60.800000000000004,247.0,63.900000000000006
VIN00116,0,Nissan,Altima,2.5L,Platinum,105.3,13.08,4.81,6.72,79.6,77.9,31.2,4969,69.2,19.0,141.0,37.7
VIN00116,1,Nissan,Altima,2.5L,Platinum,94.89999999999999,12.45,4.409999999999999,7.6,75.6,81.0,36.2,4902,77.4,17.2,48.5,27.700000000000003
VIN00116,2,Nissan,Altima,2.5L,Platinum,102.1,12.81,4.859999999999999,6.4399999999999995,83.8,74.2,34.7,2962,78.10000000000001,9.6,153.3,46.1
VIN00116,3,Nissan,Altima,2.5L,Platinum,95.89999999999999,13.73,4.659999999999999,4.7299999999999995,74.6,74.80000000000001,21.7,6313,55.5,13.6,228.2,33.5
VIN00116,4,Nissan,Altima,2.5L,Platinum,95.6,13.65,3.8899999999999997,6.27,75.5,74.10000000000001,33.0,1043,78.0,24.7,79.7,44.0
VIN00116,5,Nissan,Altima,2.5L,Platinum,115.8,13.65,4.38,7.41,77.1,83.7,24.7,6585,83.3,27.2,57.400000000000006,37.6
VIN00116,6,Nissan,Altima,2.5L,Platinum,94.3,12.55,5.02,5.5,86.6,81.9,33.2,3276,67.3,17.1,178.7,30.500000000000004
VIN00116,7,Nissan,Altima,2.5L,Platinum,114.3,12.47,5.05,6.06,85.3,77.60000000000001,39.4,6933,83.9,11.2,216.5,36.7
VIN00116,8,Nissan,Altima,2.5L,Platinum,95.8,12.51,5.159999999999999,5.42,82.3,69.9,39.7,2218,67.4,23.7,102.3,45.800000000000004
VIN00116,9,Nissan,Altima,2.5L,Platinum,96.0,13.72,4.579999999999999,6.91,83.3,76.4,41.2,1126,74.0,22.7,56.8,38.400000000000006
VIN00116,10,Nissan,Altima,2.5L,Platinum,109.6,12.83,4.319999999999999,4.7299999999999995,87.8,82.7,28.599999999999998,6796,55.1,28.8,138.0,43.900000000000006
VIN00117,0,Ford,Focus,1.5L,Titanium,95.2,13.12,3.53,11.03,110.9,93.8,20.1,2140,49.3,27.1,127.0,48.1
VIN00117,1,Ford,Focus,1.5L,Titanium,101.60000000000001,13.6,2.82,11.969999999999999,111.2,93.5,10.100000000000001,1968,60.4,28.900000000000002,218.7,39.8
VIN00117,2,Ford,Focus,1.5L,Titanium,93.7,13.829999999999998,2.9499999999999997,10.77,118.4,101.6,6.200000000000001,4978,52.0,27.3,56.8,49.4
VIN00117,3,Ford,Focus,1.5L,Titanium,81.0,12.979999999999999,3.9899999999999998,9.989999999999998,117.10000000000001,92.2,6.500000000000002,3773,49.0,34.1,66.0,48.9
VIN00117,4,Ford,Focus,1.5L,Titanium,94.0,13.92,3.15,11.66,106.4,89.6,12.000000000000002,6479,48.9,18.8,89.2,44.4
VIN00117,5,Ford,Focus,1.5L,Titanium,93.10000000000001,13.649999999999999,4.18,10.25,107.60000000000001,91.5,34.7,867,59.0,21.400000000000002,137.9,52.800000000000004
VIN00117,6,Ford,Focus,1.5L,Titanium,85.9,12.469999999999999,3.71,12.76,105.4,100.8,18.6,5776,46.199999999999996,29.8,225.9,53.7
VIN00117,7,Ford,Focus,1.5L,Titanium,110.10000000000001,12.399999999999999,3.9299999999999997,10.16,104.4,98.8,29.200000000000003,5810,38.9,24.900000000000002,209.9,40.0
VIN00117,8,Ford,Focus,1.5L,Titanium,99.4,12.899999999999999,3.1799999999999997,11.559999999999999,114.30000000000001,86.8,6.800000000000001,4439,54.8,27.900000000000002,109.9,42.300000000000004
VIN00117,9,Ford,Focus,1.5L,Titanium,81.9,12.739999999999998,3.9499999999999997,9.82,109.30000000000001,99.39999999999999,26.8,746,63.4,29.200000000000003,99.1,47.800000000000004
VIN00117,10,Ford,Focus,1.5L,Titanium,87.10000000000001,13.78,3.9099999999999997,12.58,105.5,93.0,12.700000000000001,3545,41.3,36.3,123.6,44.6
VIN00118,0,Mazda,Mazda3,2.5L,Grand Touring,102.5,14.39,1.5,11.0,118.6,102.0,41.3,776,24.2,14.2,136.1,64.4
VIN00118,1,Mazda,Mazda3,2.5L,Grand Touring,90.2,14.75,1.55,10.16,115.89999999999999,95.2,44.5,3534,21.099999999999998,16.0,137.6,70.0
VIN00118,2,Mazda,Mazda3,2.5L,Grand Touring,104.7,14.96,2.26,12.48,123.6,106.6,38.9,5390,12.899999999999999,13.799999999999999,118.39999999999999,70.7
VIN00118,3,Mazda,Mazda3,2.5L,Grand Touring,91.2,14.5,2.39,9.21,111.39999999999999,108.9,49.699999999999996,2971,11.899999999999999,11.0,169.0,58.900000000000006
VIN00118,4,Mazda,Mazda3,2.5L,Grand Touring,105.6,14.030000000000001,1.41,12.95,126.5,111.8,33.3,2226,22.3,18.6,138.79999999999998,62.7
VIN00118,5,Mazda,Mazda3,2.5L,Grand Touring,98.9,14.620000000000001,1.08,11.84,109.39999999999999,99.1,46.9,6346,11.899999999999999,4.6,90.0,68.0
VIN00118,6,Mazda,Mazda3,2.5L,Grand Touring,88.5,14.15,1.09,11.5,124.69999999999999,103.4,31.099999999999998,4100,25.3,23.2,159.7,63.00000000000001
VIN00118,7,Mazda,Mazda3,2.5L,Grand Touring,103.7,14.71,1.98,12.39,128.0,106.8,30.799999999999997,6147,17.9,22.2,221.2,61.300000000000004
VIN00118,8,Mazda,Mazda3,2.5L,Grand Touring,92.5,14.92,2.1,9.06,112.69999999999999,96.1,41.0,1341,11.5,10.399999999999999,218.1,74.0
VIN00118,9,Mazda,Mazda3,2.5L,Grand Touring,100.4,14.4,1.39,10.61,121.1,96.6,47.699999999999996,1018,30.1,17.599999999999998,155.6,61.60000000000001
VIN00118,10,Mazda,Mazda3,2.5L,Grand Touring,98.3,14.97,0.87,11.42,113.5,110.7,36.0,3423,28.7,7.6,195.3,59.300000000000004
VIN00119,0,Ford,Focus,1.5L,Titanium,85.3,13.76,2.34,18.97,95.5,114.5,55.6,5559,54.4,15.3,319.7,82.2
VIN00119,1,Ford,Focus,1.5L,Titanium,93.0,13.95,1.63,17.439999999999998,97.3,124.0,65.1,2536,49.0,6.300000000000001,406.29999999999995,89.60000000000001
VIN00119,2,Ford,Focus,1.5L,Titanium,78.1,14.49,2.3499999999999996,17.15,105.2,116.3,41.6,3445,45.3,13.100000000000001,379.7,74.60000000000001
VIN00119,3,Ford,Focus,1.5L,Titanium,91.5,14.02,1.6599999999999997,17.709999999999997,105.3,111.7,47.2,1114,59.4,14.200000000000001,382.7,72.2
VIN00119,4,Ford,Focus,1.5L,Titanium,79.3,14.18,2.7199999999999998,17.13,85.9,106.2,68.7,6880,50.9,25.0,315.4,73.3
VIN00119,5,Ford,Focus,1.5L,Titanium,84.3,14.379999999999999,3.12,18.75,89.0,114.1,43.8,5549,48.3,21.4,355.5,84.3
VIN00119,6,Ford,Focus,1.5L,Titanium,97.7,13.51,2.27,19.39,93.5,118.1,59.4,1895,55.8,7.300000000000001,375.8,82.5
VIN00119,7,Ford,Focus,1.5L,Titanium,86.8,13.68,2.0599999999999996,20.549999999999997,104.0,112.6,70.4,3456,63.0,18.900000000000002,395.2,72.5
VIN00119,8,Ford,Focus,1.5L,Titanium,86.5,13.24,2.9699999999999998,18.779999999999998,102.9,110.9,70.1,3399,39.8,10.3,396.29999999999995,85.3
VIN00119,9,Ford,Focus,1.5L,Titanium,80.89999999999999,13.4,3.13,18.48,101.3,109.8,65.2,4451,68.3,14.4,256.5,87.8
VIN00119,10,Ford,Focus,1.5L,Titanium,98.6,13.74,2.29,17.23,89.7,108.8,47.400000000000006,3946,64.1,15.200000000000001,372.8,72.3
VIN00120,0,Mercedes,C200,1.5L Turbo,AMG Line,104.9,13.93,1.27,8.29,74.2,97.0,40.7,6882,26.9,53.6,326.9,76.2
VIN00120,1,Mercedes,C200,1.5L Turbo,AMG Line,105.2,13.18,0.99,9.489999999999998,81.5,91.3,48.1,4227,18.299999999999997,57.9,334.59999999999997,70.5
VIN00120,2,Mercedes,C200,1.5L Turbo,AMG Line,111.7,13.44,0.32000000000000006,8.909999999999998,67.7,92.5,40.0,903,17.599999999999998,47.300000000000004,388.7,82.8
VIN00120,3,Mercedes,C200,1.5L Turbo,AMG Line,91.7,14.17,2.06,8.03,69.3,99.3,27.700000000000003,5182,34.5,55.0,343.2,81.4
VIN00120,4,Mercedes,C200,1.5L Turbo,AMG Line,112.2,13.56,0.45000000000000007,6.429999999999999,69.3,90.5,54.5,6042,26.2,51.800000000000004,308.2,78.10000000000001
VIN00120,5,Mercedes,C200,1.5L Turbo,AMG Line,92.30000000000001,14.0,1.3,9.719999999999999,79.3,104.8,46.7,5786,18.0,61.8,328.2,84.4
VIN00120,6,Mercedes,C200,1.5L Turbo,AMG Line,108.9,13.83,0.79,10.2,76.10000000000001,101.5,49.1,3694,41.3,47.300000000000004,364.7,71.2
VIN00120,7,Mercedes,C200,1.5L Turbo,AMG Line,114.7,13.24,1.27,8.61,80.3,91.4,46.7,6052,17.799999999999997,55.4,403.7,68.60000000000001
VIN00120,8,Mercedes,C200,1.5L Turbo,AMG Line,101.9,13.209999999999999,1.15,10.25,78.3,99.3,29.800000000000004,1426,14.299999999999999,45.6,410.7,69.60000000000001
VIN00120,9,Mercedes,C200,1.5L Turbo,AMG Line,112.7,13.31,2.04,8.69,71.3,101.4,28.800000000000004,729,26.299999999999997,54.9,426.4,79.2
VIN00120,10,Mercedes,C200,1.5L Turbo,AMG Line,107.2,13.28,0.38,6.569999999999999,77.8,94.9,38.900000000000006,1176,16.099999999999998,44.900000000000006,274.9,77.60000000000001
VIN00121,0,Volkswagen,Jetta,1.4L TSI,SEL,80.5,13.39,0.52,10.16,91.9,92.0,35.4,4199,7.1,42.7,286.3,70.5
VIN00121,1,Volkswagen,Jetta,1.4L TSI,SEL,72.5,13.51,1.15,8.94,92.0,101.5,27.2,3183,14.1,51.2,261.40000000000003,74.9
VIN00121,2,Volkswagen,Jetta,1.4L TSI,SEL,71.0,12.89,0.8500000000000001,9.0,84.9,96.7,42.3,5660,0.7999999999999998,34.1,228.8,78.1
VIN00121,3,Volkswagen,Jetta,1.4L TSI,SEL,81.8,13.88,1.03,11.73,98.4,95.1,23.4,2415,-3.9000000000000004,50.400000000000006,210.9,75.0
VIN00121,4,Volkswagen,Jetta,1.4L TSI,SEL,93.6,12.72,0.5,10.32,90.0,95.4,39.4,3674,5.8,46.900000000000006,243.0,75.3
VIN00121,5,Volkswagen,Jetta,1.4L TSI,SEL,79.3,13.99,0.95,8.89,96.9,96.4,37.8,1474,3.4999999999999996,39.900000000000006,352.70000000000005,74.7
VIN00121,6,Volkswagen,Jetta,1.4L TSI,SEL,84.6,13.16,1.15,11.55,100.9,87.7,28.799999999999997,4152,20.1,41.800000000000004,244.8,75.1
VIN00121,7,Volkswagen,Jetta,1.4L TSI,SEL,76.5,14.030000000000001,1.19,8.76,82.10000000000001,93.4,34.8,3343,10.2,37.5,207.0,80.2
VIN00121,8,Volkswagen,Jetta,1.4L TSI,SEL,89.4,12.71,0.9,11.01,91.0,88.2,49.2,4241,1.3999999999999995,49.400000000000006,368.3,79.8
VIN00121,9,Volkswagen,Jetta,1.4L TSI,SEL,80.9,13.83,0.89,8.620000000000001,90.7,90.0,31.099999999999998,4859,-0.3000000000000007,42.1,236.9,76.8
VIN00121,10,Volkswagen,Jetta,1.4L TSI,SEL,74.8,13.5,0.27,9.73,90.10000000000001,83.6,48.7,1729,13.5,41.6,370.1,76.6
VIN00122,0,Ford,Focus,1.5L,Titanium,84.9,12.43,1.73,19.48,107.1,96.2,73.7,4722,29.3,43.1,365.2,64.0
VIN00122,1,Ford,Focus,1.5L,Titanium,97.4,11.69,1.64,17.88,108.89999999999999,100.60000000000001,69.8,1068,17.8,43.1,370.2,69.3
VIN00122,2,Ford,Focus,1.5L,Titanium,91.2,12.28,2.4699999999999998,18.310000000000002,112.69999999999999,92.3,76.0,4192,38.1,51.900000000000006,451.9,60.7
VIN00122,3,Ford,Focus,1.5L,Titanium,98.9,12.73,1.42,19.2,112.1,93.8,58.800000000000004,3324,42.5,35.1,436.9,57.1
VIN00122,4,Ford,Focus,1.5L,Titanium,95.0,12.209999999999999,1.03,19.7,98.19999999999999,92.7,58.7,4857,40.7,35.800000000000004,369.3,59.4
VIN00122,5,Ford,Focus,1.5L,Titanium,85.30000000000001,11.709999999999999,2.45,20.78,108.6,94.3,73.0,3817,37.2,51.5,397.9,71.7
VIN00122,6,Ford,Focus,1.5L,Titanium,76.80000000000001,12.2,2.71,21.19,98.69999999999999,97.10000000000001,69.8,6792,20.6,45.9,442.5,69.5
VIN00122,7,Ford,Focus,1.5L,Titanium,94.5,12.62,1.01,18.86,115.3,96.60000000000001,80.60000000000001,5446,39.8,52.0,388.09999999999997,71.8
VIN00122,8,Ford,Focus,1.5L,Titanium,92.7,11.7,1.33,20.03,112.8,100.7,78.8,3489,27.8,37.2,389.7,59.9
VIN00122,9,Ford,Focus,1.5L,Titanium,75.2,12.42,2.48,20.77,113.8,90.7,81.9,5698,37.8,40.7,445.6,68.9
VIN00122,10,Ford,Focus,1.5L,Titanium,70.9,12.43,1.1400000000000001,18.51,111.1,91.4,84.5,6890,34.2,39.6,425.3,73.3
VIN00123,0,Audi,A4,2.0L TFSI,Premium,105.5,14.08,3.71,7.42,82.4,93.9,64.4,5600,66.2,40.1,221.2,95.6
VIN00123,1,Audi,A4,2.0L TFSI,Premium,98.9,14.52,2.99,8.25,79.80000000000001,92.10000000000001,49.50000000000001,1969,61.5,46.6,205.7,89.19999999999999
VIN00123,2,Audi,A4,2.0L TFSI,Premium,117.9,14.12,3.64,7.29,91.2,84.30000000000001,69.2,1807,62.800000000000004,44.2,133.5,101.0
VIN00123,3,Audi,A4,2.0L TFSI,Premium,108.1,14.56,2.81,8.9,77.10000000000001,100.60000000000001,59.2,3039,80.60000000000001,45.7,276.3,86.5
VIN00123,4,Audi,A4,2.0L TFSI,Premium,108.9,14.79,4.23,6.77,83.7,98.2,70.9,6415,71.2,33.300000000000004,185.0,88.8
VIN00123,5,Audi,A4,2.0L TFSI,Premium,104.6,13.3,3.95,7.97,86.2,90.7,72.7,6991,72.9,34.4,185.5,101.8
VIN00123,6,Audi,A4,2.0L TFSI,Premium,100.8,13.370000000000001,3.56,5.51,76.80000000000001,86.10000000000001,74.5,5777,73.5,48.400000000000006,200.39999999999998,97.3
VIN00123,7,Audi,A4,2.0L TFSI,Premium,109.5,14.41,3.41,7.86,80.7,96.0,70.5,4009,71.9,32.800000000000004,212.5,105.39999999999999
VIN00123,8,Audi,A4,2.0L TFSI,Premium,91.5,14.58,2.81,5.81,81.5,97.7,52.7,1229,63.7,43.300000000000004,228.5,104.5
VIN00123,9,Audi,A4,2.0L TFSI,Premium,97.9,14.21,3.68,8.2,78.0,99.2,77.7,1447,58.300000000000004,30.3,265.59999999999997,99.19999999999999
VIN00123,10,Audi,A4,2.0L TFSI,Premium,101.6,14.8,2.99,8.52,85.80000000000001,102.9,57.00000000000001,5349,55.2,36.7,131.89999999999998,85.89999999999999
VIN00124,0,Nissan,Altima,2.5L,Platinum,82.0,14.08,1.56,14.25,81.1,113.5,63.3,5925,10.4,56.8,156.8,76.9
VIN00124,1,Nissan,Altima,2.5L,Platinum,84.6,14.81,2.55,14.9,84.19999999999999,115.6,57.8,2369,19.4,56.8,201.4,76.5
VIN00124,2,Nissan,Altima,2.5L,Platinum,94.3,13.31,1.71,12.75,81.39999999999999,104.9,77.39999999999999,1464,21.9,66.3,107.30000000000001,70.2
VIN00124,3,Nissan,Altima,2.5L,Platinum,87.1,14.38,2.08,15.21,74.0,105.5,61.599999999999994,6060,15.100000000000001,51.4,60.60000000000001,84.60000000000001
VIN00124,4,Nissan,Altima,2.5L,Platinum,94.5,13.48,1.09,12.98,82.89999999999999,111.2,77.8,6678,22.6,57.699999999999996,133.10000000000002,74.30000000000001
VIN00124,5,Nissan,Altima,2.5L,Platinum,88.4,14.83,2.25,12.33,71.39999999999999,111.0,67.7,5522,24.3,49.4,236.5,72.60000000000001
VIN00124,6,Nissan,Altima,2.5L,Platinum,88.2,14.23,1.47,16.06,75.39999999999999,105.0,77.39999999999999,5781,18.2,54.699999999999996,218.0,83.60000000000001
VIN00124,7,Nissan,Altima,2.5L,Platinum,87.5,13.47,1.6600000000000001,12.79,75.5,120.8,56.699999999999996,3893,11.8,59.199999999999996,153.3,74.60000000000001
VIN00124,8,Nissan,Altima,2.5L,Platinum,82.3,13.69,1.3,12.66,90.0,116.6,57.699999999999996,6679,9.700000000000001,65.8,231.60000000000002,76.7
VIN00124,9,Nissan,Altima,2.5L,Platinum,94.8,13.370000000000001,1.79,13.88,80.6,108.6,67.3,5951,16.8,64.6,119.80000000000001,74.80000000000001
VIN00124,10,Nissan,Altima,2.5L,Platinum,77.1,14.85,2.46,12.9,76.1,116.1,53.4,936,-3.5,55.599999999999994,218.5,85.9
VIN00125,0,Volkswagen,Jetta,1.4L TSI,SEL,85.2,13.95,2.35,5.42,94.8,89.0,67.4,4477,23.2,10.1,285.5,78.0
VIN00125,1,Volkswagen,Jetta,1.4L TSI,SEL,80.0,14.52,2.2,6.76,103.1,84.0,55.00000000000001,6571,23.3,4.5,299.7,74.2
VIN00125,2,Volkswagen,Jetta,1.4L TSI,SEL,72.4,14.729999999999999,3.23,6.109999999999999,91.7,84.9,81.4,1312,36.5,3.8,329.1,83.2
VIN00125,3,Volkswagen,Jetta,1.4L TSI,SEL,83.9,13.52,1.55,4.56,97.3,94.5,75.30000000000001,3982,30.6,2.6999999999999993,363.6,81.3
VIN00125,4,Volkswagen,Jetta,1.4L TSI,SEL,73.60000000000001,13.28,2.45,6.71,95.6,82.8,66.7,5053,21.7,13.2,380.7,78.2
VIN00125,5,Volkswagen,Jetta,1.4L TSI,SEL,94.5,14.1,2.64,6.45,88.89999999999999,98.0,59.2,3456,23.4,12.1,383.8,70.9
VIN00125,6,Volkswagen,Jetta,1.4L TSI,SEL,99.4,14.44,1.9000000000000001,6.7,99.0,88.9,72.7,5848,21.599999999999998,16.3,338.9,77.4
VIN00125,7,Volkswagen,Jetta,1.4L TSI,SEL,89.9,13.559999999999999,1.9400000000000002,6.89,94.2,91.2,58.300000000000004,5823,10.399999999999999,4.0,239.5,85.5
VIN00125,8,Volkswagen,Jetta,1.4L TSI,SEL,89.7,13.58,1.5,5.9,97.5,93.3,81.4,3033,22.7,8.299999999999999,368.6,86.4
VIN00125,9,Volkswagen,Jetta,1.4L TSI,SEL,87.10000000000001,13.37,1.57,3.95,88.39999999999999,91.6,73.0,2925,24.099999999999998,15.8,367.0,79.5
VIN00125,10,Volkswagen,Jetta,1.4L TSI,SEL,71.60000000000001,14.43,1.77,4.64,100.7,96.5,71.9,6806,13.0,5.8999999999999995,192.0,80.7
VIN00126,0,Mercedes,C200,1.5L Turbo,AMG Line,98.0,12.07,3.96,14.14,86.0,87.4,56.3,4302,72.9,18.5,204.7,77.4
VIN00126,1,Mercedes,C200,1.5L Turbo,AMG Line,93.1,12.030000000000001,4.64,12.68,91.2,85.7,67.7,6681,85.80000000000001,26.6,168.6,74.10000000000001
VIN00126,2,Mercedes,C200,1.5L Turbo,AMG Line,89.8,12.21,3.85,12.950000000000001,78.8,81.7,71.1,3228,61.2,21.1,242.0,68.80000000000001
VIN00126,3,Mercedes,C200,1.5L Turbo,AMG Line,104.6,12.790000000000001,4.87,12.99,82.5,87.0,64.0,6986,78.0,9.2,274.7,68.9
VIN00126,4,Mercedes,C200,1.5L Turbo,AMG Line,92.0,11.4,3.4,14.08,95.1,85.5,46.699999999999996,5325,61.300000000000004,22.8,105.89999999999999,74.4
VIN00126,5,Mercedes,C200,1.5L Turbo,AMG Line,108.8,12.290000000000001,3.6,15.97,93.0,94.0,68.6,3511,58.2,25.0,230.5,79.7
VIN00126,6,Mercedes,C200,1.5L Turbo,AMG Line,90.1,11.69,3.17,14.59,79.0,94.60000000000001,63.0,4717,64.30000000000001,23.4,222.6,75.0
VIN00126,7,Mercedes,C200,1.5L Turbo,AMG Line,93.3,11.65,4.14,13.18,93.6,96.7,71.2,5368,74.10000000000001,12.8,166.1,81.9
VIN00126,8,Mercedes,C200,1.5L Turbo,AMG Line,112.7,12.26,4.48,13.610000000000001,83.7,84.10000000000001,71.0,4010,72.0,14.5,151.1,86.5
VIN00126,9,Mercedes,C200,1.5L Turbo,AMG Line,105.8,12.81,3.21,15.67,94.9,79.2,61.099999999999994,6263,79.7,9.8,248.7,67.5
VIN00126,10,Mercedes,C200,1.5L Turbo,AMG Line,91.0,11.61,3.1,14.38,76.6,83.2,68.2,2655,81.2,27.0,282.29999999999995,79.4
VIN00127,0,Ford,Focus,1.5L,Titanium,105.6,14.2,0.94,8.19,84.4,110.0,83.3,4856,5.9,55.3,394.3,81.1
VIN00127,1,Ford,Focus,1.5L,Titanium,91.89999999999999,14.52,-0.040000000000000036,10.09,74.80000000000001,108.9,82.6,1891,-3.0,53.599999999999994,312.9,80.3
VIN00127,2,Ford,Focus,1.5L,Titanium,93.1,14.36,0.6099999999999999,7.819999999999999,74.4,103.3,89.1,4286,16.200000000000003,64.5,315.9,71.3
VIN00127,3,Ford,Focus,1.5L,Titanium,115.6,14.95,0.09999999999999998,8.93,88.80000000000001,100.3,92.1,3749,5.2,64.0,441.90000000000003,81.89999999999999
VIN00127,4,Ford,Focus,1.5L,Titanium,94.3,14.6,1.87,7.079999999999999,83.10000000000001,105.0,89.6,2557,19.1,45.9,480.0,72.1
VIN00127,5,Ford,Focus,1.5L,Titanium,115.8,14.879999999999999,0.04999999999999993,7.81,91.60000000000001,111.6,93.7,1793,5.4,49.199999999999996,477.8,77.5
VIN00127,6,Ford,Focus,1.5L,Titanium,104.3,13.709999999999999,0.37,9.03,80.0,114.1,89.6,3531,3.1000000000000005,50.3,472.6,82.39999999999999
